ID,date,Typ,Zimmer,Fläche,Preis,PLZ BfS,PLZ Crawler,Ort,Kanton
24545,22/02/2020,Wohnung,"5,5",128,2750,4058,4058,Basel,Basel-Stadt
24545,22/02/2020,Wohnung,"5,5",128,2750,4058,4058,Basel,Basel-Stadt
24546,22/03/2020,Attikawohnung,"4,5",138,2960,4125,4125,Riehen,Basel-Stadt
24547,22/02/2020,Wohnung,"3,5",84,1690,8308,8308,Illnau,Zürich
24547,22/02/2020,Wohnung,"3,5",84,1690,8308,8308,Illnau,Zürich
24547,22/02/2020,Wohnung,"3,5",84,1690,8308,8308,Illnau,Zürich
24549,22/02/2020,Dachwohnung,4,82,1050,9100,9100,Herisau,St. Gallen
24549,22/02/2020,Dachwohnung,4,82,1050,9100,9100,Herisau,Appenzell Ausserrhoden
24549,22/02/2020,Dachwohnung,4,82,1050,9100,9100,Herisau,Appenzell Ausserrhoden
24549,22/02/2020,Dachwohnung,4,82,1050,9100,9100,Herisau,Appenzell Ausserrhoden
24552,22/02/2020,Wohnung,"4,5",95,1980,1794,1794,Salvenach,Freiburg
24553,22/02/2020,Maisonette / Duplex,"4,5",110,3500,8400,8400,Winterthur,Zürich
24554,22/02/2020,Wohnung,"3,5",86,2095,3095,3095,Spiegel b. Bern,Bern
24556,22/02/2020,Wohnung,"5,5",128,1660,8356,8356,Ettenhausen TG,Thurgau
24558,22/02/2020,Wohnung,"2,5",52,1260,3110,3110,Münsingen,Bern
24560,22/02/2020,Wohnung,"2,5",52,1450,9016,9016,St. Gallen,St. Gallen
24564,22/02/2020,Wohnung,"4,5",142,2390,7310,7310,Bad Ragaz,St. Gallen
24565,22/02/2020,Wohnung,"3,5",100,990,9620,9620,Lichtensteig,St. Gallen
24565,22/02/2020,Wohnung,"3,5",100,990,9620,9620,Lichtensteig,St. Gallen
24565,22/02/2020,Wohnung,"3,5",100,990,9620,9620,Lichtensteig,St. Gallen
24565,22/02/2020,Wohnung,"3,5",100,990,9620,9620,Lichtensteig,St. Gallen
24565,22/02/2020,Wohnung,"3,5",100,990,9620,9620,Lichtensteig,St. Gallen
24567,22/02/2020,Wohnung,"4,5",90,1510,9473,9473,Gams,St. Gallen
24567,22/02/2020,Wohnung,"4,5",90,1510,9473,9473,Gams,St. Gallen
24569,22/02/2020,Wohnung,"4,5",92,1918,6006,6006,Luzern,Luzern
24569,22/02/2020,Wohnung,"4,5",92,1918,6006,6006,Luzern,Luzern
24569,22/02/2020,Wohnung,"4,5",92,1918,6006,6006,Luzern,Luzern
24570,22/02/2020,Wohnung,2,60,980,9000,9000,St. Gallen,St. Gallen
24581,22/03/2020,Wohnung,"3,5",89,1760,5032,5032,Aarau Rohr,Aargau
24590,22/02/2020,Wohnung,4,83,1425,5034,5034,Suhr,Aargau
24591,22/02/2020,Wohnung,"3,5",84,2250,1008,1008,Prilly,Waadt
24591,22/02/2020,Wohnung,"3,5",84,2250,1008,1008,Prilly,Waadt
24591,22/02/2020,Wohnung,"3,5",84,2250,1008,1008,Prilly,Waadt
24592,10/03/2020,Wohnung,"2,5",52,1600,1012,1012,Lausanne,Waadt
24594,22/02/2020,Wohnung,3,70,1500,4123,4123,Allschwil,Basel-Landschaft
24595,10/03/2020,Wohnung,3,67,1540,4153,4153,Reinach BL,Basel-Landschaft
24595,10/03/2020,Wohnung,3,67,1540,4153,4153,Reinach BL,Basel-Landschaft
24595,10/03/2020,Wohnung,3,67,1540,4153,4153,Reinach BL,Basel-Landschaft
24595,10/03/2020,Wohnung,3,67,1540,4153,4153,Reinach BL,Basel-Landschaft
24602,11/03/2020,Wohnung,3,64,2985,1207,1207,Genève,Genf
24605,22/02/2020,Wohnung,"1,5",34,1050,1580,1580,Avenches,Waadt
24605,22/02/2020,Wohnung,"1,5",34,1050,1580,1580,Avenches,Freiburg
24606,21/03/2020,Villa,"3,5",70,2200,1073,1073,Savigny,Waadt
24606,21/03/2020,Villa,"3,5",70,2200,1073,1073,Savigny,Waadt
24607,22/02/2020,Wohnung,6,230,5000,1009,1009,Pully,Waadt
24622,22/02/2020,Wohnung,3,64,990,2300,2300,La Chaux-de-Fonds,Neuchâtel
24626,25/02/2020,Wohnung,"3,5",84,2050,1260,1260,Nyon,Waadt
24626,25/02/2020,Wohnung,"3,5",84,2050,1260,1260,Nyon,Waadt
24627,21/02/2020,Maisonette / Duplex,"3,5",124,1740,9016,9016,St. Gallen,St. Gallen
24629,09/03/2020,Wohnung,"1,5",58,1450,1005,1005,Lausanne,Waadt
24630,04/03/2020,Wohnung,3,71,1600,8121,8121,Benglen,Zürich
24631,16/03/2020,Wohnung,"4,5",104,2230,8620,8620,Wetzikon ZH,Zürich
24634,09/03/2020,Loft,"3,5",135,2840,8117,8117,Fällanden,Zürich
24637,04/03/2020,Wohnung,"5,5",134,1820,8570,8570,Weinfelden,Thurgau
24637,04/03/2020,Wohnung,"5,5",134,1820,8570,8570,Weinfelden,Thurgau
24638,21/03/2020,Wohnung,"4,5",86,1580,9008,9008,St. Gallen,St. Gallen
24638,21/03/2020,Wohnung,"4,5",86,1580,9008,9008,St. Gallen,St. Gallen
24639,21/03/2020,Wohnung,"4,5",113,2360,9000,9000,St. Gallen,St. Gallen
24640,04/03/2020,Wohnung,3,57,1100,9100,9100,Herisau,St. Gallen
24640,04/03/2020,Wohnung,3,57,1100,9100,9100,Herisau,Appenzell Ausserrhoden
24640,04/03/2020,Wohnung,3,57,1100,9100,9100,Herisau,Appenzell Ausserrhoden
24640,04/03/2020,Wohnung,3,57,1100,9100,9100,Herisau,Appenzell Ausserrhoden
24641,17/03/2020,Wohnung,"3,5",108,1550,4533,4533,Riedholz,Solothurn
24642,21/02/2020,Wohnung,"4,5",94,1330,1580,1580,Avenches,Waadt
24642,21/02/2020,Wohnung,"4,5",94,1330,1580,1580,Avenches,Freiburg
24644,24/02/2020,Wohnung,2,40,1280,1026,1026,Denges,Waadt
24644,24/02/2020,Wohnung,2,40,1280,1026,1026,Denges,Waadt
24645,21/02/2020,Wohnung,"2,5",93,2355,8953,8953,Dietikon,Aargau
24645,21/02/2020,Wohnung,"2,5",93,2355,8953,8953,Dietikon,Zürich
24646,21/02/2020,Wohnung,"4,5",104,2590,5620,5620,Bremgarten AG,Aargau
24647,21/02/2020,Wohnung,"4,5",97,1820,5507,5507,Mellingen,Aargau
24650,04/03/2020,Wohnung,3,61,1250,3303,3303,Jegenstorf,Bern
24650,04/03/2020,Wohnung,3,61,1250,3303,3303,Jegenstorf,Bern
24651,24/02/2020,Wohnung,4,84,1725,1700,1700,Fribourg,Freiburg
24651,24/02/2020,Wohnung,4,84,1725,1700,1700,Fribourg,Freiburg
24651,24/02/2020,Wohnung,4,84,1725,1700,1700,Fribourg,Freiburg
24652,21/02/2020,Maisonette / Duplex,"3,5",121,1760,8500,8500,Frauenfeld,Thurgau
24652,21/02/2020,Maisonette / Duplex,"3,5",121,1760,8500,8500,Frauenfeld,Thurgau
24652,21/02/2020,Maisonette / Duplex,"3,5",121,1760,8500,8500,Frauenfeld,Thurgau
24652,21/02/2020,Maisonette / Duplex,"3,5",121,1760,8500,8500,Frauenfeld,Thurgau
24652,21/02/2020,Maisonette / Duplex,"3,5",121,1760,8500,8500,Frauenfeld,Thurgau
24652,21/02/2020,Maisonette / Duplex,"3,5",121,1760,8500,8500,Frauenfeld,Zürich
24653,21/02/2020,Maisonette / Duplex,"3,5",103,1650,4313,4313,Möhlin,Aargau
24653,21/02/2020,Maisonette / Duplex,"3,5",103,1650,4313,4313,Möhlin,Aargau
24654,21/02/2020,Wohnung,"3,5",66,1490,4132,4132,Muttenz,Basel-Landschaft
24655,06/03/2020,Wohnung,"3,5",67,1150,2500,2500,Biel/Bienne,Bern
24656,18/03/2020,Wohnung,"5,5",109,2650,1012,1012,Lausanne,Waadt
24657,21/02/2020,Wohnung,"3,5",69,1145,3427,3427,Utzenstorf,Bern
24657,21/02/2020,Wohnung,"3,5",69,1145,3427,3427,Utzenstorf,Bern
24658,21/02/2020,Dachwohnung,"2,5",79,1300,5708,5708,Birrwil,Aargau
24658,21/02/2020,Dachwohnung,"2,5",79,1300,5708,5708,Birrwil,Aargau
24659,21/02/2020,Wohnung,"2,5",74,1560,9536,9536,Schwarzenbach SG,Thurgau
24659,21/02/2020,Wohnung,"2,5",74,1560,9536,9536,Schwarzenbach SG,St. Gallen
24659,21/02/2020,Wohnung,"2,5",74,1560,9536,9536,Schwarzenbach SG,St. Gallen
24659,21/02/2020,Wohnung,"2,5",74,1560,9536,9536,Schwarzenbach SG,St. Gallen
24665,21/02/2020,Dachwohnung,"4,5",116,1770,5708,5708,Birrwil,Aargau
24665,21/02/2020,Dachwohnung,"4,5",116,1770,5708,5708,Birrwil,Aargau
24668,04/03/2020,Attikawohnung,"4,5",118,2350,9100,9100,Herisau,St. Gallen
24668,04/03/2020,Attikawohnung,"4,5",118,2350,9100,9100,Herisau,Appenzell Ausserrhoden
24668,04/03/2020,Attikawohnung,"4,5",118,2350,9100,9100,Herisau,Appenzell Ausserrhoden
24668,04/03/2020,Attikawohnung,"4,5",118,2350,9100,9100,Herisau,Appenzell Ausserrhoden
24669,04/03/2020,Wohnung,"4,5",119,2240,9100,9100,Herisau,St. Gallen
24669,04/03/2020,Wohnung,"4,5",119,2240,9100,9100,Herisau,Appenzell Ausserrhoden
24669,04/03/2020,Wohnung,"4,5",119,2240,9100,9100,Herisau,Appenzell Ausserrhoden
24669,04/03/2020,Wohnung,"4,5",119,2240,9100,9100,Herisau,Appenzell Ausserrhoden
24670,28/02/2020,Wohnung,"5,5",120,2300,9100,9100,Herisau,St. Gallen
24670,28/02/2020,Wohnung,"5,5",120,2300,9100,9100,Herisau,Appenzell Ausserrhoden
24670,28/02/2020,Wohnung,"5,5",120,2300,9100,9100,Herisau,Appenzell Ausserrhoden
24670,28/02/2020,Wohnung,"5,5",120,2300,9100,9100,Herisau,Appenzell Ausserrhoden
24672,21/02/2020,Wohnung,4,90,1960,4052,4052,Basel,Basel-Landschaft
24672,21/02/2020,Wohnung,4,90,1960,4052,4052,Basel,Basel-Stadt
24673,21/02/2020,Wohnung,3,61,1400,5033,5033,Buchs AG,Aargau
24675,21/02/2020,Wohnung,"4,5",100,1840,9422,9422,Staad SG,St. Gallen
24675,21/02/2020,Wohnung,"4,5",100,1840,9422,9422,Staad SG,St. Gallen
24676,19/03/2020,Wohnung,"4,5",84,1350,5316,5316,Leuggern,Aargau
24677,19/03/2020,Wohnung,2,46,1180,4123,4123,Allschwil,Basel-Landschaft
24679,21/02/2020,Terrassenwohnung,"5,5",156,2450,6074,6074,Giswil,Obwalden
24679,21/02/2020,Terrassenwohnung,"5,5",156,2450,6074,6074,Giswil,Obwalden
24682,09/03/2020,Wohnung,"2,5",70,1450,8864,8864,Reichenburg,Schwyz
24683,09/03/2020,Attikawohnung,"4,5",176,4000,8864,8864,Reichenburg,Schwyz
24684,09/03/2020,Wohnung,"2,5",70,1450,8864,8864,Reichenburg,Schwyz
24685,05/03/2020,Wohnung,"2,5",70,1400,8864,8864,Reichenburg,Schwyz
24686,22/02/2020,Wohnung,"2,5",70,1400,8864,8864,Reichenburg,Schwyz
24687,22/02/2020,Wohnung,"2,5",70,1350,8864,8864,Reichenburg,Schwyz
24688,05/03/2020,Wohnung,"2,5",70,1350,8864,8864,Reichenburg,Schwyz
24690,05/03/2020,Wohnung,"2,5",58,1250,8864,8864,Reichenburg,Schwyz
24691,05/03/2020,Wohnung,"2,5",58,1250,8864,8864,Reichenburg,Schwyz
24692,09/03/2020,Wohnung,"2,5",58,1200,8864,8864,Reichenburg,Schwyz
24693,09/03/2020,Wohnung,"2,5",58,1200,8864,8864,Reichenburg,Schwyz
24694,09/03/2020,Wohnung,"2,5",58,1150,8864,8864,Reichenburg,Schwyz
24696,09/03/2020,Wohnung,"2,5",58,1150,8864,8864,Reichenburg,Schwyz
24699,22/03/2020,Wohnung,2,50,850,2900,2900,Porrentruy,Jura
24701,21/02/2020,Wohnung,1,32,860,1004,1004,Lausanne,Waadt
24706,21/02/2020,Wohnung,4,80,1760,4057,4057,Basel,Basel-Stadt
24707,24/02/2020,Wohnung,3,70,1485,8708,8708,Männedorf,Zürich
24709,21/02/2020,Wohnung,"3,5",87,2020,4410,4410,Liestal,Basel-Landschaft
24709,21/02/2020,Wohnung,"3,5",87,2020,4410,4410,Liestal,Basel-Landschaft
24710,12/03/2020,Wohnung,"4,5",94,1780,6033,6033,Buchrain,Luzern
24711,21/02/2020,Wohnung,3,66,1100,4632,4632,Trimbach,Solothurn
24711,21/02/2020,Wohnung,3,66,1100,4632,4632,Trimbach,Solothurn
24711,21/02/2020,Wohnung,3,66,1100,4632,4632,Trimbach,Solothurn
24712,21/02/2020,Wohnung,"2,5",79,1560,5330,5330,Bad Zurzach,Aargau
24717,22/03/2020,Wohnung,"2,5",67,1300,1950,1950,Sion,Wallis
24717,22/03/2020,Wohnung,"2,5",67,1300,1950,1950,Sion,Wallis
24717,22/03/2020,Wohnung,"2,5",67,1300,1950,1950,Sion,Wallis
24718,21/02/2020,Wohnung,2,32,890,9000,9000,St. Gallen,St. Gallen
24719,06/03/2020,Wohnung,"3,5",107,1495,2504,2504,Biel/Bienne,Bern
24719,06/03/2020,Wohnung,"3,5",107,1495,2504,2504,Biel/Bienne,Bern
24719,06/03/2020,Wohnung,"3,5",107,1495,2504,2504,Biel/Bienne,Bern
24721,08/03/2020,Wohnung,4,110,1690,9552,9552,Bronschhofen,St. Gallen
24724,22/03/2020,Wohnung,"2,5",75,1650,1820,1820,Montreux,Waadt
24724,22/03/2020,Wohnung,"2,5",75,1650,1820,1820,Montreux,Waadt
24726,21/02/2020,Wohnung,1,26,630,2300,2300,La Chaux-de-Fonds,Neuchâtel
24727,21/02/2020,Wohnung,1,26,630,2300,2300,La Chaux-de-Fonds,Neuchâtel
24728,28/02/2020,Wohnung,5,200,3550,4001,4001,Basel,Basel-Stadt
24730,05/03/2020,Wohnung,"3,5",63,1630,1805,1805,Jongny,Waadt
24730,05/03/2020,Wohnung,"3,5",63,1630,1805,1805,Jongny,Waadt
24730,05/03/2020,Wohnung,"3,5",63,1630,1805,1805,Jongny,Waadt
24731,05/03/2020,Wohnung,"4,5",87,2265,1805,1805,Jongny,Waadt
24731,05/03/2020,Wohnung,"4,5",87,2265,1805,1805,Jongny,Waadt
24731,05/03/2020,Wohnung,"4,5",87,2265,1805,1805,Jongny,Waadt
24732,05/03/2020,Wohnung,"2,5",43,1425,1805,1805,Jongny,Waadt
24732,05/03/2020,Wohnung,"2,5",43,1425,1805,1805,Jongny,Waadt
24732,05/03/2020,Wohnung,"2,5",43,1425,1805,1805,Jongny,Waadt
24735,10/03/2020,Wohnung,"4,5",117,1940,5032,5032,Aarau Rohr,Aargau
24736,11/03/2020,Wohnung,"4,5",131,2495,8180,8180,Bülach,Zürich
24736,11/03/2020,Wohnung,"4,5",131,2495,8180,8180,Bülach,Zürich
24736,11/03/2020,Wohnung,"4,5",131,2495,8180,8180,Bülach,Zürich
24737,12/03/2020,Wohnung,"4,5",107,1942,7000,7000,Chur,Graubünden
24737,12/03/2020,Wohnung,"4,5",107,1942,7000,7000,Chur,Graubünden
24738,17/03/2020,Maisonette / Duplex,"3,5",81,1490,6038,6038,Gisikon,Luzern
24738,17/03/2020,Maisonette / Duplex,"3,5",81,1490,6038,6038,Gisikon,Luzern
24738,17/03/2020,Maisonette / Duplex,"3,5",81,1490,6038,6038,Gisikon,Luzern
24738,17/03/2020,Maisonette / Duplex,"3,5",81,1490,6038,6038,Gisikon,Luzern
24739,17/03/2020,Maisonette / Duplex,"3,5",81,1550,6038,6038,Gisikon,Luzern
24739,17/03/2020,Maisonette / Duplex,"3,5",81,1550,6038,6038,Gisikon,Luzern
24739,17/03/2020,Maisonette / Duplex,"3,5",81,1550,6038,6038,Gisikon,Luzern
24739,17/03/2020,Maisonette / Duplex,"3,5",81,1550,6038,6038,Gisikon,Luzern
24742,21/02/2020,Wohnung,"3,5",75,1280,9320,9320,Arbon,Thurgau
24742,21/02/2020,Wohnung,"3,5",75,1280,9320,9320,Arbon,Thurgau
24744,21/02/2020,Wohnung,"4,5",117,2770,3007,3007,Bern,Bern
24744,21/02/2020,Wohnung,"4,5",117,2770,3007,3007,Bern,Bern
24746,24/02/2020,Maisonette / Duplex,"5,5",180,2760,1188,1188,Gimel,Waadt
24746,24/02/2020,Maisonette / Duplex,"5,5",180,2760,1188,1188,Gimel,Waadt
24752,12/03/2020,Wohnung,"3,5",80,1180,9400,9400,Rorschach,St. Gallen
24752,12/03/2020,Wohnung,"3,5",80,1180,9400,9400,Rorschach,St. Gallen
24753,04/03/2020,Wohnung,"4,5",104,1620,9500,9500,Wil SG,Thurgau
24753,04/03/2020,Wohnung,"4,5",104,1620,9500,9500,Wil SG,St. Gallen
24753,04/03/2020,Wohnung,"4,5",104,1620,9500,9500,Wil SG,St. Gallen
24753,04/03/2020,Wohnung,"4,5",104,1620,9500,9500,Wil SG,St. Gallen
24754,04/03/2020,Wohnung,"2,5",79,1650,8103,8103,Unterengstringen,Zürich
24759,04/03/2020,Wohnung,"3,5",85,2035,8953,8953,Dietikon,Aargau
24759,04/03/2020,Wohnung,"3,5",85,2035,8953,8953,Dietikon,Zürich
24761,26/02/2020,Wohnung,"1,5",42,1095,1630,1630,Bulle,Freiburg
24761,26/02/2020,Wohnung,"1,5",42,1095,1630,1630,Bulle,Freiburg
24763,21/02/2020,Wohnung,4,95,1690,8118,8118,Pfaffhausen,Zürich
24764,05/03/2020,Wohnung,3,61,1130,6004,6004,Luzern,Luzern
24764,05/03/2020,Wohnung,3,61,1130,6004,6004,Luzern,Luzern
24766,21/02/2020,Wohnung,"3,5",64,1270,8200,8200,Schaffhausen,Schaffhausen
24766,21/02/2020,Wohnung,"3,5",64,1270,8200,8200,Schaffhausen,Schaffhausen
24769,19/03/2020,Wohnung,"3,5",83,1450,6102,6102,Malters,Luzern
24770,26/02/2020,Wohnung,"3,5",73,1470,4057,4057,Basel,Basel-Stadt
24776,05/03/2020,Wohnung,"3,5",80,1390,9100,9100,Herisau,St. Gallen
24776,05/03/2020,Wohnung,"3,5",80,1390,9100,9100,Herisau,Appenzell Ausserrhoden
24776,05/03/2020,Wohnung,"3,5",80,1390,9100,9100,Herisau,Appenzell Ausserrhoden
24776,05/03/2020,Wohnung,"3,5",80,1390,9100,9100,Herisau,Appenzell Ausserrhoden
24777,21/02/2020,Büro,5,200,1800,8004,8004,Zürich,Zürich
24779,24/02/2020,Wohnung,3,60,1475,1350,1350,Orbe,Waadt
24781,22/03/2020,Einfamilienhaus,"5,5",130,2200,8269,8269,Fruthwilen,Thurgau
24783,02/03/2020,Wohnung,"3,5",106,2450,6006,6006,Luzern,Luzern
24783,02/03/2020,Wohnung,"3,5",106,2450,6006,6006,Luzern,Luzern
24783,02/03/2020,Wohnung,"3,5",106,2450,6006,6006,Luzern,Luzern
24784,21/02/2020,Wohnung,3,65,1020,8212,8212,Neuhausen am Rheinfall,Schaffhausen
24784,21/02/2020,Wohnung,3,65,1020,8212,8212,Neuhausen am Rheinfall,Schaffhausen
24784,21/02/2020,Wohnung,3,65,1020,8212,8212,Neuhausen am Rheinfall,Zürich
24788,21/02/2020,Wohnung,"2,5",54,1900,8610,8610,Uster,Zürich
24796,21/02/2020,Möbliertes Wohnobjekt,"3,5",87,2415,8600,8600,Dübendorf,Zürich
24796,21/02/2020,Möbliertes Wohnobjekt,"3,5",87,2415,8600,8600,Dübendorf,Zürich
24796,21/02/2020,Möbliertes Wohnobjekt,"3,5",87,2415,8600,8600,Dübendorf,Zürich
24800,21/02/2020,Wohnung,"3,5",55,1000,1880,1880,Bex,Waadt
24800,21/02/2020,Wohnung,"3,5",55,1000,1880,1880,Bex,Waadt
24800,21/02/2020,Wohnung,"3,5",55,1000,1880,1880,Bex,Waadt
24801,21/02/2020,Wohnung,"4,5",90,1095,8264,8264,Eschenz,Thurgau
24801,21/02/2020,Wohnung,"4,5",90,1095,8264,8264,Eschenz,Thurgau
24802,21/02/2020,Wohnung,"4,5",120,1650,4653,4653,Obergösgen,Solothurn
24804,24/02/2020,Maisonette / Duplex,"4,5",103,2810,8153,8153,Rümlang,Zürich
24805,02/03/2020,Wohnung,3,67,1450,3018,3018,Bern,Bern
24806,21/02/2020,Gewerbe,1,77,1700,8152,8152,Glattpark (Opfikon),Zürich
24806,21/02/2020,Gewerbe,1,77,1700,8152,8152,Glattpark (Opfikon),Zürich
24806,21/02/2020,Gewerbe,1,77,1700,8152,8152,Glattpark (Opfikon),Zürich
24806,21/02/2020,Gewerbe,1,77,1700,8152,8152,Glattpark (Opfikon),Zürich
24807,21/02/2020,Wohnung,3,75,1340,9230,9230,Flawil,St. Gallen
24807,21/02/2020,Wohnung,3,75,1340,9230,9230,Flawil,St. Gallen
24807,21/02/2020,Wohnung,3,75,1340,9230,9230,Flawil,St. Gallen
24807,21/02/2020,Wohnung,3,75,1340,9230,9230,Flawil,St. Gallen
24809,21/02/2020,Wohnung,"3,5",98,2560,8153,8153,Rümlang,Zürich
24814,21/02/2020,Wohnung,"3,5",90,2050,8053,8053,Zürich,Zürich
24816,16/03/2020,Büro,1,61,24000,8053,8053,Zürich,Zürich
24818,21/02/2020,Wohnung,"2,5",50,1050,9230,9230,Flawil,St. Gallen
24818,21/02/2020,Wohnung,"2,5",50,1050,9230,9230,Flawil,St. Gallen
24818,21/02/2020,Wohnung,"2,5",50,1050,9230,9230,Flawil,St. Gallen
24818,21/02/2020,Wohnung,"2,5",50,1050,9230,9230,Flawil,St. Gallen
24819,02/03/2020,Wohnung,"4,5",114,1710,6900,6900,Lugano,Tessin
24819,02/03/2020,Wohnung,"4,5",114,1710,6900,6900,Lugano,Tessin
24819,02/03/2020,Wohnung,"4,5",114,1710,6900,6900,Lugano,Tessin
24820,24/02/2020,Wohnung,"3,5",101,1500,1716,1716,Schwarzsee,Freiburg
24820,24/02/2020,Wohnung,"3,5",101,1500,1716,1716,Schwarzsee,Freiburg
24820,24/02/2020,Wohnung,"3,5",101,1500,1716,1716,Schwarzsee,Freiburg
24821,21/02/2020,Wohnung,"4,5",123,2220,8200,8200,Schaffhausen,Schaffhausen
24821,21/02/2020,Wohnung,"4,5",123,2220,8200,8200,Schaffhausen,Schaffhausen
24822,24/02/2020,Wohnung,"4,5",93,1795,8854,8854,Siebnen,Schwyz
24822,24/02/2020,Wohnung,"4,5",93,1795,8854,8854,Siebnen,Schwyz
24822,24/02/2020,Wohnung,"4,5",93,1795,8854,8854,Siebnen,Schwyz
24826,21/02/2020,Wohnung,"4,5",136,2340,9100,9100,Herisau,St. Gallen
24826,21/02/2020,Wohnung,"4,5",136,2340,9100,9100,Herisau,Appenzell Ausserrhoden
24826,21/02/2020,Wohnung,"4,5",136,2340,9100,9100,Herisau,Appenzell Ausserrhoden
24826,21/02/2020,Wohnung,"4,5",136,2340,9100,9100,Herisau,Appenzell Ausserrhoden
24831,21/02/2020,Doppeleinfamilienhaus,"5,5",191,4950,8707,8707,Uetikon am See,Zürich
24832,21/02/2020,Wohnung,"3,5",71,1225,5037,5037,Muhen,Aargau
24837,21/02/2020,Wohnung,"4,5",94,1810,8636,8636,Wald ZH,St. Gallen
24837,21/02/2020,Wohnung,"4,5",94,1810,8636,8636,Wald ZH,Zürich
24837,21/02/2020,Wohnung,"4,5",94,1810,8636,8636,Wald ZH,Zürich
24837,21/02/2020,Wohnung,"4,5",94,1810,8636,8636,Wald ZH,Zürich
24838,21/02/2020,Wohnung,"5,5",110,1795,4665,4665,Oftringen,Aargau
24838,21/02/2020,Wohnung,"5,5",110,1795,4665,4665,Oftringen,Aargau
24840,21/02/2020,Wohnung,3,73,1600,3098,3098,Köniz,Bern
24841,27/02/2020,Wohnung,"5,5",125,2950,8807,8807,Freienbach,Schwyz
24842,21/02/2020,Wohnung,"4,5",120,1590,9240,9240,Uzwil,St. Gallen
24842,21/02/2020,Wohnung,"4,5",120,1590,9240,9240,Uzwil,St. Gallen
24842,21/02/2020,Wohnung,"4,5",120,1590,9240,9240,Uzwil,St. Gallen
24844,20/03/2020,Wohnung,2,41,1050,8200,8200,Schaffhausen,Schaffhausen
24844,20/03/2020,Wohnung,2,41,1050,8200,8200,Schaffhausen,Schaffhausen
24845,05/03/2020,Wohnung,"3,5",107,1580,9230,9230,Flawil,St. Gallen
24845,05/03/2020,Wohnung,"3,5",107,1580,9230,9230,Flawil,St. Gallen
24845,05/03/2020,Wohnung,"3,5",107,1580,9230,9230,Flawil,St. Gallen
24845,05/03/2020,Wohnung,"3,5",107,1580,9230,9230,Flawil,St. Gallen
24846,21/02/2020,Wohnung,"2,5",60,1050,9052,9052,Niederteufen,Appenzell Innerrhoden
24846,21/02/2020,Wohnung,"2,5",60,1050,9052,9052,Niederteufen,Appenzell Ausserrhoden
24847,21/02/2020,Wohnung,"5,5",150,2250,1475,1475,Autavaux,Freiburg
24850,21/02/2020,Wohnung,4,85,1090,9042,9042,Speicher,St. Gallen
24850,21/02/2020,Wohnung,4,85,1090,9042,9042,Speicher,Appenzell Ausserrhoden
24850,21/02/2020,Wohnung,4,85,1090,9042,9042,Speicher,Appenzell Ausserrhoden
24853,18/03/2020,Wohnung,"3,5",73,1100,4914,4914,Roggwil BE,Aargau
24853,18/03/2020,Wohnung,"3,5",73,1100,4914,4914,Roggwil BE,Bern
24854,21/02/2020,Wohnung,2,60,1360,6023,6023,Rothenburg,Luzern
24854,21/02/2020,Wohnung,2,60,1360,6023,6023,Rothenburg,Luzern
24854,21/02/2020,Wohnung,2,60,1360,6023,6023,Rothenburg,Luzern
24857,05/03/2020,Wohnung,4,85,1350,9113,9113,Degersheim,St. Gallen
24857,05/03/2020,Wohnung,4,85,1350,9113,9113,Degersheim,St. Gallen
24857,05/03/2020,Wohnung,4,85,1350,9113,9113,Degersheim,St. Gallen
24857,05/03/2020,Wohnung,4,85,1350,9113,9113,Degersheim,Appenzell Ausserrhoden
24858,17/03/2020,Maisonette / Duplex,"3,5",110,1850,8200,8200,Schaffhausen,Schaffhausen
24858,17/03/2020,Maisonette / Duplex,"3,5",110,1850,8200,8200,Schaffhausen,Schaffhausen
24862,24/02/2020,Wohnung,"2,5",53,1690,8604,8604,Volketswil,Zürich
24863,24/02/2020,Wohnung,"3,5",95,2240,8604,8604,Volketswil,Zürich
24864,21/02/2020,Wohnung,"3,5",93,1860,8197,8197,Rafz,Zürich
24864,21/02/2020,Wohnung,"3,5",93,1860,8197,8197,Rafz,Zürich
24869,21/02/2020,Wohnung,2,60,1000,6900,6900,Lugano,Tessin
24869,21/02/2020,Wohnung,2,60,1000,6900,6900,Lugano,Tessin
24869,21/02/2020,Wohnung,2,60,1000,6900,6900,Lugano,Tessin
24870,13/03/2020,Wohnung,"4,5",98,1775,1315,1315,La Sarraz,Waadt
24872,10/03/2020,Wohnung,6,125,3200,1206,1206,Genève,Genf
24875,21/02/2020,Dachwohnung,"5,5",170,2678,8320,8320,Fehraltorf,Zürich
24876,06/03/2020,Wohnung,3,50,1400,8180,8180,Bülach,Zürich
24876,06/03/2020,Wohnung,3,50,1400,8180,8180,Bülach,Zürich
24876,06/03/2020,Wohnung,3,50,1400,8180,8180,Bülach,Zürich
24878,21/02/2020,Wohnung,3,66,1450,5000,5000,Aarau,Aargau
24878,21/02/2020,Wohnung,3,66,1450,5000,5000,Aarau,Aargau
24886,04/03/2020,Praxis,"4,5",96,225,5000,5000,Aarau,Aargau
24886,04/03/2020,Praxis,"4,5",96,225,5000,5000,Aarau,Aargau
24887,21/02/2020,Wohnung,"2,5",53,945,4900,4900,Langenthal,Bern
24888,26/02/2020,Wohnung,"5,5",150,2340,4324,4324,Obermumpf,Aargau
24890,24/02/2020,Wohnung,"3,5",100,1390,9000,9000,St. Gallen,St. Gallen
