,ID,date,Strasse,Hausnummer,PLZ,Ort,Kanton,type,Zimmer,Fläche,Preis
9074,18439,04.03.2020,Waldrainstrasse ,8,2503,Biel/Bienne,Bern,Wohnung,4.5,109,1890
9075,18441,02.03.2020,Via San Gottardo ,64,6648,Minusio,Tessin,Attikawohnung,5,130,1900
9076,18443,10.03.2020,Rue des Terreaux ,6,1003,Lausanne,Waadt,Arcade,-,46,1040
9077,18444,04.03.2020,Rue des Terreaux ,6,1003,Lausanne,Waadt,Arcade,-,87,1007
9078,18445,02.03.2020,Ch. de Ste-Marie ,5,1033,Cheseaux-sur-Lausanne,Waadt,Wohnung,3,65,1580
9079,18446,02.03.2020,Résidences de la Côte ,80,1110,Morges,Waadt,Wohnung,2.5,45,1295
9080,18447,02.03.2020,Rte Petite-Corniche ,15,1095,Lutry,Waadt,Wohnung,3.5,81,1810
9081,18448,02.03.2020,Ch. de la Grosse-Pierre ,8,1110,Morges,Waadt,Wohnung,3,74,1840
9082,18449,02.03.2020,Rue Louis-Meyer ,9,1800,Vevey,Waadt,Wohnung,1,30,750
9083,18450,02.03.2020,Av. Nestlé ,30,1800,Vevey,Waadt,Wohnung,1,38,850
9084,18451,02.03.2020,Av. d'Epenex ,12,1024,Ecublens VD,Waadt,Ladenfläche,-,135,1600
9085,18453,04.03.2020,Glärnischstrasse ,62,8618,Oetwil am See,Zürich,Wohnung,2.5,84,1627
9086,18454,04.03.2020,Obere Schöntalstrasse ,44,8406,Winterthur,Zürich,Wohnung,3.5,107,2420
9087,18455,02.03.2020,Ziegelrain ,1,5000,Aarau,Aargau,Büro,-,200,228
9088,18459,02.03.2020,Moos ,5,9107,Urnäsch,Appenzell Ausserrhoden,Wohnung,2.5,59,940
9089,18460,02.03.2020,Strehlgasse ,4,6430,Schwyz,Schwyz,Wohnung,5,100,1550
9090,18462,22.03.2020,Gutenbergstrasse ,14,9435,Heerbrugg,St. Gallen,Dachwohnung,3.5,91,1400
9091,18464,02.03.2020,Steigstrasse ,26,7306,Fläsch,Graubünden,Wohnung,3.5,93,1890
9092,18465,02.03.2020,Seeblickstrasse ,30,8738,Uetliburg SG,St. Gallen,Einzelzimmer,1,27,600
9093,18468,02.03.2020,Dorfstrasse ,12,7235,Fideris,Graubünden,Wohnung,2.5,67,800
9094,18469,02.03.2020,Steinerstrasse ,23,9053,Teufen AR,Appenzell Ausserrhoden,Wohnung,4.5,135,2280
9095,18470,02.03.2020,Husmatt ,5,6432,Rickenbach b. Schwyz,Schwyz,Wohnung,4,72,1450
9096,18471,02.03.2020,Unterdorfstrasse ,15,9630,Wattwil,St. Gallen,Maisonette / Duplex,4.5,125,1330
9097,18472,02.03.2020,Kronenstrasse ,1,9472,Grabs,St. Gallen,Wohnung,2.5,50,1100
9098,18475,02.03.2020,Amasis ,1431,9472,Grabs,St. Gallen,Wohnung,3.5,65,1075
9099,18476,04.03.2020,Steigstrasse ,24,9444,Diepoldsau,St. Gallen,Wohnung,3.5,106,1730
9100,18478,22.03.2020,Waldaustrasse ,10,9000,St. Gallen,St. Gallen,Wohnung,3,75,1300
9101,18479,02.03.2020,Auhölzliweg ,1,4203,Grellingen,Basel-Landschaft,Wohnung,4,72,1550
9102,18480,02.03.2020,Gibelbach ,4,5647,Oberrüti,Aargau,Wohnung,4.5,130,2300
9103,18481,22.03.2020,Richtstrasse ,24,7000,Chur,Graubünden,Wohnung,3.5,79,1670
9104,18482,02.03.2020,Neugasse ,5,9443,Widnau,St. Gallen,Wohnung,2,60,1100
9105,18483,02.03.2020,Ahornstrasse ,3,9100,Herisau,Appenzell Ausserrhoden,Wohnung,3.5,86,1550
9106,18484,02.03.2020,Hegglistrasse ,16,6373,Ennetbürgen,Nidwalden,Loft,2.5,105,2100
9107,18485,02.03.2020,Kapellstrasse ,2,8853,Lachen SZ,Schwyz,Wohnung,1.5,45,1065
9108,18487,22.03.2020,Kreuzlingerstrasse ,45,8570,Weinfelden,Thurgau,Einzelzimmer,2,130,890
9109,18488,09.03.2020,Weyermattweg ,9,4222,Zwingen,Basel-Landschaft,Terrassenwohnung,4.5,100,1570
9110,18489,22.03.2020,Müller-Friedberg-Strasse ,28,9000,St. Gallen,St. Gallen,Wohnung,1.5,45,950
9111,18490,22.03.2020,In der Schwarzmatt ,4,4450,Sissach,Basel-Landschaft,Wohnung,5.5,132,2350
9112,18491,02.03.2020,Runggelmatt ,7,8832,Wollerau,Schwyz,Wohnung,3,90,2160
9113,18493,02.03.2020,Oberer Winkel ,2,7204,Untervaz,Graubünden,Wohnung,2.5,50,1145
9114,18494,22.03.2020,Bahnhofstrasse ,11,7012,Felsberg,Graubünden,Wohnung,3.5,80,1350
9115,18495,02.03.2020,Spitalgasse ,13,7304,Maienfeld,Graubünden,Dachwohnung,4.5,140,2750
9116,18497,21.03.2020,Lilienweg ,2,8575,Bürglen TG,Thurgau,Bauernhaus,6.5,250,2490
9117,18498,19.03.2020,Krüzligasse ,15,7208,Malans GR,Graubünden,Einfamilienhaus,5.5,100,1930
9118,18500,05.03.2020,Sonnenwiese ,23,8855,Wangen SZ,Schwyz,Wohnung,2.5,75,1600
9119,18503,02.03.2020,Rappenmööslistrasse ,24,8840,Einsiedeln,Schwyz,Attikawohnung,4.5,131,2850
9120,18504,22.03.2020,Staatsstrasse ,26,9437,Marbach SG,Appenzell Ausserrhoden,Dachwohnung,4.5,75,1000
9121,18505,22.03.2020,Breitschachenstrasse ,8,9032,Engelburg,St. Gallen,Gewerbe,-,60,1100
9122,18506,02.03.2020,Aussergasse ,21,7494,Davos Wiesen,Graubünden,Wohnung,2.5,46,990
9123,18507,05.03.2020,Schwyzerstrasse ,15,6440,Brunnen ,Schwyz,Wohnung,4.5,79,1390
9124,18508,09.03.2020,Flüelerstrasse ,48,6460,Altdorf UR,Uri,Dachwohnung,3.5,75,1360
9125,18509,09.03.2020,Schlossmühlestrasse ,256,8408,Winterthur,Zürich,Terrassenwohnung,2.5,83,1830
9126,18510,02.03.2020,Via Spinatscha ,6,7188,Sedrun,Graubünden,Wohnung,3.5,115,1280
9127,18511,22.03.2020,Neustadt ,57,8200,Schaffhausen,Schaffhausen,Dachwohnung,4.5,130,2170
9128,18512,02.03.2020,Bundkofen ,511,3054,Schüpfen,Bern,Wohnung,2.5,62,1150
9129,18513,02.03.2020,Straglia Pezzi ,33,7524,Zuoz,Graubünden,Einzelzimmer,1,53,1050
9130,18514,02.03.2020,Weiligstrasse ,42,7310,Bad Ragaz,St. Gallen,Einzelzimmer,1.5,34,820
9131,18516,02.03.2020,Mitte ,7,7106,Tenna,Graubünden,Wohnung,5,112,1680
9132,18517,02.03.2020,Dorfstrasse ,6,8143,Stallikon,Zürich,Wohnung,2.5,50,1420
9133,18518,22.03.2020,Vieux Moulin ,21,1950,Sion,Wallis,Wohnung,2.5,74,1250
9134,18519,02.03.2020,Froheggstrasse ,27,9545,Wängi,Thurgau,Wohnung,3.5,77,1100
9135,18520,04.03.2020,Neuhauserstrasse ,35,8500,Frauenfeld,Zürich,Wohnung,4.5,120,1750
9136,18522,02.03.2020,Birnbäumenstrasse ,55,9000,St. Gallen,St. Gallen,Lager,-,20,120
9137,18523,22.03.2020,Höhenweg ,11,8854,Siebnen,Schwyz,Wohnung,2.5,55,1590
9138,18524,02.03.2020,Neudorfstrasse ,108,7430,Thusis,Graubünden,Wohnung,3.5,70,1100
9139,18525,02.03.2020,Grunmühlestrasse ,5,8560,Märstetten,Thurgau,Wohnung,4.5,117,2350
9140,18527,02.03.2020,Zürcherstrasse ,2,9500,Wil SG,St. Gallen,Ladenfläche,-,200,2600
9141,18528,22.03.2020,Fontauna ,101,7142,Cumbel,Graubünden,Wohnung,4.5,120,1290
9142,18529,22.03.2020,Via Muntegn ,8,7603,Vicosoprano,Graubünden,Wohnung,5,145,1450
9143,18530,02.03.2020,Mühlbachweg ,7,7304,Maienfeld,Graubünden,Wohnung,3.5,160,2990
9144,18531,02.03.2020,Poststrasse ,23,8583,Sulgen,Thurgau,Reihenfamilienhaus,5.5,164,1780
9145,18533,22.03.2020,Nordring ,20,5722,Gränichen,Aargau,Einfamilienhaus,3,120,2500
9146,18534,22.03.2020,Dorfstrasse ,31,8242,Bibern SH,Schaffhausen,Wohnung,3,90,1100
9147,18535,02.03.2020,Mittlere Gasse ,12,8590,Romanshorn,Thurgau,Wohnung,2.5,55,1310
9148,18537,02.03.2020,Oberer Winkel ,2,7204,Untervaz,Graubünden,Wohnung,4.5,100,2100
9149,18538,02.03.2020,Oberer Winkel ,2,7204,Untervaz,Graubünden,Wohnung,2.5,62,1300
9150,18539,22.03.2020,Rohnenstrasse ,4,8835,Feusisberg,Schwyz,Reihenfamilienhaus,5.5,142,2700
9151,18540,02.03.2020,Rue Roi-Victor-Amé ,4,1227,Carouge GE,Genf,Wohnung,4,126,5000
9152,18541,02.03.2020, Masanserstrasse ,137,7000,Chur,Graubünden,Wohnung,2.5,68,1500
9153,18542,02.03.2020,Oberer Winkel ,2,7204,Untervaz,Graubünden,Wohnung,4.5,101,1975
9154,18543,02.03.2020,Rütiweg ,4,6016,Hellbühl,Luzern,Wohnung,2.5,55,1190
9155,18544,02.03.2020,Oberer Winkel ,2,7204,Untervaz,Graubünden,Wohnung,3.5,83,1600
9156,18545,02.03.2020,Oberer Winkel ,2,7204,Untervaz,Graubünden,Wohnung,4.5,101,2050
9157,18546,04.03.2020,Stadtstrasse ,13,6204,Sempach,Luzern,Wohnung,4,80,1600
9158,18547,22.03.2020,Zugerstrasse ,72,8810,Horgen,Zürich,Wohnung,4,69,2050
9159,18548,06.03.2020,Rössligass ,8,8733,Eschenbach SG,St. Gallen,Dachwohnung,2.5,55,1090
9160,18551,02.03.2020,Denter vias ,17,7017,Flims Dorf,Graubünden,Wohnung,3,51,1450
9161,18552,02.03.2020,Reckholdern ,25,8846,Willerzell,Schwyz,Einfamilienhaus,5.5,170,3450
9162,18553,02.03.2020,Rickstrasse ,1,9037,Speicherschwendi,Appenzell Ausserrhoden,Wohnung,4.5,88,1300
9163,18554,19.03.2020,Hubstrasse ,55,9500,Wil SG,St. Gallen,Wohnung,4.5,97,1690
9164,18555,02.03.2020,Oberer Winkel ,2,7204,Untervaz,Graubünden,Wohnung,6,153,2400
9165,18556,02.03.2020,Flughafenstrasse ,11,9423,Altenrhein,St. Gallen,Büro,-,15,430
9166,18557,02.03.2020,Bahnhofstrasse ,36,8555,Müllheim Dorf,Thurgau,Maisonette / Duplex,6,170,2300
9167,18558,02.03.2020,Stanserstrasse ,107,6064,Kerns,Obwalden,Gewerbe,-,275,2450
9168,18559,22.03.2020,Sandgrube ,29,9050,Appenzell,Appenzell Innerrhoden,Wohn- / Geschäftshaus,-,21,889
9169,18562,04.03.2020,Gotschnastrasse ,5,7250,Klosters,Graubünden,Ladenfläche,-,72,1500
9170,18563,22.03.2020,Arbonerstrasse ,69,8590,Romanshorn,Thurgau,Wohnung,3.5,80,1250
9171,18564,04.03.2020,Horwerstrasse ,36,6005,Luzern,Luzern,Wohnung,2.5,67,1640
9172,18566,21.03.2020,St. Leonhardstrasse ,71,9000,St. Gallen,St. Gallen,Wohnung,4.5,120,1910
9173,18567,02.03.2020,Auerstrasse ,18,9435,Heerbrugg,St. Gallen,Dachwohnung,3.5,68,1100
9174,18568,02.03.2020,Ahornstrasse ,3,9100,Herisau,Appenzell Ausserrhoden,Wohnung,4.5,108,1840
9175,18569,02.03.2020,Hofstrasse ,14,8853,Lachen SZ,Schwyz,Maisonette / Duplex,5.5,217,5650
9176,18570,09.03.2020,Schützenfeld ,6,6280,Hochdorf,Luzern,Wohnung,4.5,98,1680
9177,18571,02.03.2020,Seestrasse ,44,6205,Eich,Luzern,Einzelzimmer,1,60,1000
9178,18572,02.03.2020,Ufhofen ,653,9203,Niederwil SG,St. Gallen,Dachwohnung,3,70,1200
9179,18573,02.03.2020,Obertor ,9,9220,Bischofszell,St. Gallen,Wohnung,2.5,46,1090
9180,18574,02.03.2020,Oberwiesenstrasse ,19,8500,Frauenfeld,Zürich,Wohnung,2.5,59,1480
9181,18576,02.03.2020,St. Jakobs-Strasse ,151,4052,Basel,Basel-Stadt,Wohnung,4.5,95,2850
9182,18577,02.03.2020,Furtbachstrasse ,10,8264,Eschenz,Thurgau,Wohnung,4.5,95,1330
9183,18578,02.03.2020,Güterstrasse ,39,9444,Diepoldsau,St. Gallen,Wohnung,4,140,1600
9184,18580,16.03.2020,Gerenstrasse ,9,9107,Urnäsch,Appenzell Ausserrhoden,Dachwohnung,1.5,39,655
9185,18582,02.03.2020,Scheffelstrasse ,4,9500,Wil SG,St. Gallen,Wohnung,5.5,120,1980
9186,18583,22.03.2020,Fabrikstrasse ,5,9220,Bischofszell,St. Gallen,Dachwohnung,4,78,1320
9187,18584,18.03.2020,Nelkenstrasse ,4,9320,Arbon,Thurgau,Wohnung,4.5,140,2200
9188,18586,19.03.2020,Marktstrasse ,10,4512,Bellach,Solothurn,Attikawohnung,3.5,98,1945
9189,18587,02.03.2020,Arthur-Schiess-Strasse ,4,9100,Herisau,Appenzell Ausserrhoden,Wohnung,4,80,940
9190,18590,02.03.2020,Aathalstrasse ,84,8610,Uster,Zürich,Gewerbe,1,100,1500
9191,18592,09.03.2020,Route de Champriond ,6,1700,Fribourg,Freiburg,Wohnung,2.5,62,1370
9192,18593,09.03.2020,Av. de cour ,44,1007,Lausanne,Waadt,Wohnung,2,56,1710
9193,18595,16.03.2020,Leutholdstrasse ,15,8037,Zürich,Zürich,Wohnung,2,52,1790
9194,18597,02.03.2020,Friesenbergstr. ,82,8055,Zürich,Zürich,Hobbyraum,-,20,250
9195,18600,13.03.2020,Neustadtstr. ,8,6003,Luzern,Luzern,Wohnung,3.5,71,2230
9196,18610,02.03.2020,Zur Stahlgiesserei ,4,8200,Schaffhausen,Schaffhausen,Wohnung,5.5,137,2420
9197,18611,02.03.2020,Zur Stahlgiesserei ,1,8200,Schaffhausen,Schaffhausen,Wohnung,2.5,81,1670
9198,18612,02.03.2020,Zur Stahlgiesserei ,5,8200,Schaffhausen,Schaffhausen,Wohnung,2.5,65,1400
9199,18613,02.03.2020,Zur Stahlgiesserei ,2,8200,Schaffhausen,Schaffhausen,Wohnung,4.5,103,2170
9200,18614,04.03.2020,via Giacomo Rizzi ,3,6850,Mendrisio,Tessin,Wohnung,2.5,62,1500
9201,18615,02.03.2020,Zentrum Staldenbach ,21,8808,Pfäffikon SZ,Schwyz,Wohnung,4.5,135,3260
9202,18616,04.03.2020,Rue des Vignolants ,31,2000,Neuchâtel,Neuenburg,Wohnung,2.5,77,1610
9203,18618,10.03.2020,Mäderstr. ,17,5400,Baden,Aargau,Wohnung,3.5,93,2290
9204,18619,02.03.2020,Zur Stahlgiesserei ,5,8200,Schaffhausen,Schaffhausen,Wohnung,-,106,1790
9205,18620,02.03.2020,Zur Stahlgiesserei ,3,8200,Schaffhausen,Schaffhausen,Wohnung,3.5,98,1990
9206,18622,02.03.2020,Teufenerstrasse ,115,9000,St. Gallen,St. Gallen,Wohnung,2,47,1090
9207,18625,02.03.2020,Rte de Malagnou ,149,1224,Chêne-Bougeries,Genf,Einfamilienhaus,6.5,250,6000
9208,18628,03.03.2020,St. Urbangasse ,4,8001,Zürich,Zürich,Büro,-,120,5980
9209,18629,02.03.2020,Loostrasse ,7,8803,Rüschlikon,Zürich,Gewerbe,-,142,2790
9210,18630,03.03.2020,St. Urbangasse ,4,8001,Zürich ,Zürich,Praxis,-,118,5480
9211,18631,02.03.2020,Rue des Erables ,32,1950,Sion,Wallis,Wohnung,4.5,90,1700
9212,18638,02.03.2020,Buechenstrasse ,8,8174,Stadel,Zürich,Lager,-,13,95
9213,18639,16.03.2020,Rue de la Tour ,12,1263,Crassier,Waadt,Wohnung,3.5,100,2120
9214,18640,03.03.2020,Grauholzstrasse ,37,3063,Ittigen,Bern,Wohnung,4,73,1530
9215,18641,02.03.2020,Oberseglingerstrasse ,4,8193,Eglisau,Zürich,Wohnung,4,87,1650
9216,18642,02.03.2020,Buechenstrasse ,14,8174,Stadel,Zürich,Gewerbe,-,42,405
9217,18645,02.03.2020,Erlenweg ,57,4852,Rothrist,Aargau,Wohnung,4.5,139,2060
9218,18647,16.03.2020,Rue des Vignolants ,25,2000,Neuchâtel,Neuenburg,Wohnung,3.5,85,1995
9219,18648,02.03.2020,Steineggerhof ,2,8855,Wangen SZ,Schwyz,Maisonette / Duplex,5.5,158,2590
9220,18649,02.03.2020,Steineggerhof ,3,8855,Wangen SZ,Schwyz,Wohnung,3.5,90,1930
9221,18651,02.03.2020,Stimmerstr. ,98,8200,Schaffhausen,Schaffhausen,Wohnung,3,61,1034
9222,18652,02.03.2020,Rosenhofstrasse ,47,8753,Mollis,Glarus,Wohnung,3.5,94,1580
9223,18653,02.03.2020,Ch. des Cornillons ,74,1292,Chambésy,Genf,Wohnung,6.5,150,5050
9224,18654,02.03.2020,Rheinstr. ,51,7320,Sargans,St. Gallen,Wohnung,2.5,71,1310
9225,18656,02.03.2020,Steineggerhof ,2,8855,Wangen SZ,Schwyz,Maisonette / Duplex,4.5,118,2280
9226,18659,02.03.2020,Parkstrasse ,26,6410,Goldau,Schwyz,Wohnung,3,60,1475
9227,18660,02.03.2020,Rte de Mivelaz ,7,1562,Corcelles-près-Payerne,Freiburg,Mansarde,2,85,1290
9228,18661,06.03.2020,Mülhauserstrasse ,156,4056,Basel,Basel-Stadt,Wohnung,2,50,1230
9229,18663,04.03.2020,Route du Riedlé ,13,1700,Fribourg,Freiburg,Wohnung,1.5,39,895
9230,18666,20.03.2020,Zentralstrasse ,5,8212,Neuhausen am Rheinfall,Zürich,Wohnung,2.5,59,1450
9231,18670,02.03.2020,Burggartenstrasse ,10,4133,Pratteln,Basel-Landschaft,Wohnung,3.5,82,2095
9232,18672,02.03.2020,Hirzenweg ,1,9244,Niederuzwil,St. Gallen,Dachwohnung,6.5,195,2150
9233,18676,06.03.2020,Althardstrasse ,10,8105,Regensdorf,Zürich,Büro,-,33,519
9234,18677,16.03.2020,Langgrütstrasse ,188,8047,Zürich,Zürich,Wohnung,3,65,1910
9235,18679,02.03.2020,Rue de l'Église ,28,1262,Eysins,Waadt,Terrassenwohnung,3.5,85,2500
9236,18680,02.03.2020,Waldheimstrasse ,8,6010,Kriens,Luzern,Wohnung,3.5,82,1610
9237,18681,07.03.2020,Ch. des Mampes ,17,1752,Villars-sur-Glâne,Freiburg,Wohnung,4.5,107,2010
9238,18682,11.03.2020,Sagenmatte ,5,6252,Dagmersellen,Luzern,Wohn- / Geschäftshaus,-,88,1180
9239,18683,02.03.2020,via Dei Faggi ,21,6912,Pazzallo,Tessin,Wohnung,2.5,54,1130
9240,18685,02.03.2020,Witikonerstrasse ,37,8032,Zürich,Zürich,Büro,-,17,1300
9241,18686,02.03.2020,Gentertstrasse ,8,8181,Höri,Zürich,Wohnung,4.5,85,1610
9242,18687,14.03.2020,Churerstrasse ,82,9470,Buchs SG,St. Gallen,Maisonette / Duplex,4.5,182,2100
9243,18688,14.03.2020,Goldernstrasse ,32,5000,Aarau,Aargau,Wohnung,3,87,1765
9244,18690,14.03.2020,Via Guisan ,7,6900,Massagno,Tessin,Wohnung,3.5,75,1465
9245,18691,14.03.2020,Zugerstrasse ,84,8810,Horgen,Zürich,Gewerbe,-,100,102
9246,18694,14.03.2020,Baumgartenstrasse ,24,8902,Urdorf,Zürich,Wohnung,3.5,75,1860
9247,18695,02.03.2020,Hermesbühlstrasse ,63,4500,Solothurn,Solothurn,Wohnung,3.5,71,1260
9248,18696,14.03.2020,Melchrütistrasse ,13,8304,Wallisellen,Zürich,Wohnung,4.5,110,2330
9249,18698,14.03.2020,Rheinstrasse ,55,7012,Felsberg,Graubünden,Dachwohnung,3.5,88,1540
9250,18701,02.03.2020,Fröhlichstrasse ,58,5200,Brugg AG,Aargau,Wohnung,4,75,1150
9251,18704,02.03.2020,Mühlemattstrasse ,53,3007,Bern,Bern,Wohnung,2.5,64,1710
9252,18705,02.03.2020,Via Schlifras ,62,7130,Ilanz,Graubünden,Wohnung,4.5,105,1500
9253,18706,02.03.2020,Rue de Genève ,12,1003,Lausanne,Waadt,Büro,-,156,320
9254,18707,09.03.2020,Niesenstrasse ,5,3076,Worb,Bern,Wohnung,2.5,63,1355
9255,18709,09.03.2020,Neuengasse ,7,3177,Laupen BE,Bern,Wohnung,3.5,83,1440
9256,18711,09.03.2020,Zürchermatte ,18,3550,Langnau i. E.,Bern,Wohnung,2.5,57,1490
9257,18712,02.03.2020,Giacomettistrasse ,15,3006,Bern,Bern,Büro,-,367,240
9258,18714,02.03.2020,Sagenmatte ,5,6252,Dagmersellen,Luzern,Wohn- / Geschäftshaus,-,176,2360
9259,18715,02.03.2020,Chemin de la Vallée ,11,1180,Rolle,Waadt,Büro,-,136,283
9260,18716,02.03.2020,Blumensteinstrasse ,27,3665,Wattenwil,Bern,Dachwohnung,3.5,81,1700
9261,18717,03.03.2020,Route de Chêne ,98,1224,Chêne-Bougeries,Genf,Büro,2.5,40,1850
9262,18718,20.03.2020,Chemin de la Bâtie ,3,1213,Petit-Lancy,Genf,Wohnung,5,94,3090
9263,18719,03.03.2020,Zürcherstrasse ,23,8854,Siebnen,Schwyz,Wohnung,4.5,138,2470
9264,18722,02.03.2020,Bergwisenstr. ,23,8123,Ebmatingen,Zürich,Wohnung,2.5,51,1450
9265,18723,02.03.2020,Chemin de la Cavenettaz ,43,1053,Cugy VD,Waadt,Büro,2,44,830
9266,18724,02.03.2020,Tödistrasse ,56,8810,Horgen,Zürich,Wohnung,4,130,3350
9267,18725,02.03.2020,Escherstr. ,9,8730,Uznach,Schwyz,Hobbyraum,-,20,138
9268,18726,03.03.2020,Philippenstrasse ,9,8247,Flurlingen,Zürich,Wohnung,2.5,60,1570
9269,18727,12.03.2020,Tannenstrasse ,12,8424,Embrach,Zürich,Maisonette / Duplex,3.5,97,2018
9270,18728,02.03.2020,Rue des Alpes ,21,1023,Crissier,Waadt,Doppeleinfamilienhaus,-,245,3965
9271,18729,02.03.2020,Rössligass ,1,8733,Eschenbach SG,St. Gallen,Wohnung,5.5,145,2990
9272,18731,05.03.2020,Eggstrasse ,22,9100,Herisau,Appenzell Ausserrhoden,Wohnung,4.5,100,2600
9273,18732,13.03.2020,Chemin d'Archamps ,26,1257,La Croix-de-Rozon,Genf,Wohnung,4,74,2070
9274,18734,02.03.2020,Froburgstrasse ,49,4052,Basel,Basel-Stadt,Möbliertes Wohnobjekt,3.5,68,2600
9275,18735,07.03.2020,St.Gallerstrasse ,6,9034,Eggersriet,Appenzell Ausserrhoden,Maisonette / Duplex,5.5,170,1850
9276,18736,02.03.2020,Mühlestrasse ,2,8840,Einsiedeln,Schwyz,Wohnung,4,83,1640
9277,18737,02.03.2020,Titlisblick ,10,6280,Hochdorf,Luzern,Attikawohnung,4.5,131,1880
9278,18738,02.03.2020,Seestrasse ,125,8707,Uetikon am See,Zürich,Wohnung,4.5,105,2190
9279,18739,03.03.2020,Rosentalstr. ,32,4058,Basel,Basel-Stadt,Einzelzimmer,1,21,400
9280,18740,02.03.2020,Spätach ,11,6472,Erstfeld,Uri,Wohnung,4.5,90,1300
9281,18741,02.03.2020,Höhenstrasse West ,31,4600,Olten,Solothurn,Wohnung,4.5,94,1735
9282,18742,12.03.2020,Bühlstrasse ,4,8606,Nänikon,Zürich,Wohnung,2.5,70,1840
9283,18743,13.03.2020,Splügenstrasse ,4,9400,Rorschach,St. Gallen,Wohnung,3,60,1040
9284,18744,02.03.2020,Hochwachtstrasse ,12,9000,St. Gallen,St. Gallen,Wohnung,4.5,112,2600
9285,18746,02.03.2020,Haldenstrasse ,3,9500,Wil SG,St. Gallen,Maisonette / Duplex,6.5,255,2880
9286,18747,05.03.2020,Kesslergasse ,16,3225,Müntschemier,Bern,Wohnung,3.5,108,1700
9287,18750,20.03.2020,Giacomettistrasse ,36,7000,Chur,Graubünden,Wohnung,4.5,100,2070
9288,18752,02.03.2020,Frymannstrasse ,28,8041,Zürich,Zürich,Wohnung,2.5,60,1800
9289,18753,19.03.2020,Hofackerstrasse ,29,8964,Rudolfstetten,Aargau,Attikawohnung,4.5,194,2800
9290,18754,02.03.2020,Höhenstrasse West ,33,4600,Olten,Solothurn,Wohnung,3.5,76,1490
9291,18755,19.03.2020,Höhenstrasse West ,33,4600,Olten,Solothurn,Wohnung,4.5,94,1740
9292,18756,02.03.2020,Höhenstrasse West ,33,4600,Olten,Solothurn,Wohnung,3.5,84,1480
9293,18757,02.03.2020,Entenweidstrasse ,8,4056,Basel,Basel-Stadt,Wohnung,2,44,1150
9294,18758,02.03.2020,Entenweidstrasse ,8,4056,Basel,Basel-Stadt,Wohnung,1,30,870
9295,18759,02.03.2020,Höhenstrasse West ,31,4600,Olten,Solothurn,Wohnung,4.5,94,1690
9296,18760,02.03.2020,Grütstrasse ,23,8645,Jona,St. Gallen,Wohnung,3.5,100,1890
9297,18761,13.03.2020,Hauptstrasse ,50,9553,Bettwiesen,Thurgau,Dachwohnung,3.5,77,1340
9298,18762,02.03.2020,Kanzleistrasse ,1,9230,Flawil,St. Gallen,Büro,-,110,150
9299,18764,02.03.2020,Weststrasse ,40,9500,Wil SG,St. Gallen,Büro,-,176,2150
9300,18769,02.03.2020,Wilerstrasse ,15,9602,Bazenheid,St. Gallen,Büro,-,85,1240
9301,18771,18.03.2020,Bernhardswiesstrasse ,11,9014,St. Gallen,Appenzell Ausserrhoden,Wohnung,4.5,88,1470
9302,18775,02.03.2020,Speerstrasse ,2,9652,Neu St. Johann,St. Gallen,Wohnung,4.5,115,1810
9303,18776,13.03.2020,Waldeggstrasse ,9,9500,Wil SG,St. Gallen,Wohnung,5.5,124,1720
9304,18777,02.03.2020,Lindenhofstrasse ,5,9630,Wattwil,St. Gallen,Wohnung,3.5,100,1430
9305,18779,02.03.2020,Henauerstrasse ,39,9244,Niederuzwil,St. Gallen,Büro,-,50,750
9306,18780,02.03.2020,Ebnaterstrasse ,57,9642,Ebnat-Kappel,St. Gallen,Wohnung,4.5,93,1430
9307,18781,02.03.2020,Wilerstrasse ,55,9630,Wattwil,St. Gallen,Wohnung,2.5,50,805
9308,18790,02.03.2020,Hofstrasse ,4,9620,Lichtensteig,St. Gallen,Lager,-,350,75
9309,18791,10.03.2020,Rietstrasse ,25,8260,Stein am Rhein,Schaffhausen,Wohnung,5.5,132,2970
9310,18792,02.03.2020,Hauptstrasse ,56,8371,Busswil TG,Thurgau,Wohnung,4.5,91,1760
9311,18793,10.03.2020,Rietstrasse ,25,8260,Stein am Rhein,Schaffhausen,Wohnung,4.5,124,2790
9312,18794,02.03.2020,Speerstrasse ,2,9652,Neu St. Johann,St. Gallen,Wohnung,2.5,63,1340
9313,18796,02.03.2020,Haushaldenstrasse ,4,8374,Dussnang,Thurgau,Wohnung,4.5,148,1730
9314,18797,19.03.2020,Sonnenhalb ,16,9630,Wattwil,St. Gallen,Wohnung,4,75,1000
9315,18800,12.03.2020,Kurhausstrasse ,30,8374,Dussnang,Thurgau,Wohnung,2.5,55,1160
9316,18803,02.03.2020,Uttwilerstrasse ,5,8582,Dozwil,Thurgau,Wohnung,4,70,1360
9317,18804,02.03.2020,Hauptstrasse ,42,9125,Brunnadern,St. Gallen,Wohnung,3.5,60,925
9318,18805,18.03.2020,Bernhardswiesstrasse ,11,9014,St. Gallen,Appenzell Ausserrhoden,Wohnung,3.5,80,1350
9319,18806,02.03.2020,Letzistrasse ,2,9604,Lütisburg,St. Gallen,Ladenfläche,-,90,1715
9320,18807,02.03.2020,Speerstrasse ,2,9652,Neu St. Johann,St. Gallen,Wohnung,3.5,89,1600
9321,18809,02.03.2020,Hauptstrasse ,54,8371,Busswil TG,Thurgau,Wohnung,3.5,80,1575
